Title,KSCdirect Part #,Price,UPC
"16MJ-20MP 90° Tube Fittings, JIC - SAE 2501-16-20 HYD ADPT Y-2501-F-16-20",16MJ-20MP90,$14.07,Y-2501-F-16-20
6MB-8FPX STR. Adjustable & O-Ring Fittings 6900-6-8 HYD ADPT Y-6900-06-08-O,6MB-8FPX,$2.93,Y-6900-06-08-O
"10MJ-6MP STR. Tube Fittings, JIC - SAE 2404-10-6 HYD ADPT Y-2404-10-06",10MJ-6MP,$1.78,Y-2404-10-06
"FF0304-C-04, Hydraulic Fittings-Steel, 04FORFSX CAP",TOM FF0304-C-04,$0.96,
6505-06-08 Import Steel Adapter,8MP-6FJX,$5.02,
16MP-16FP-16FP TEE Pipe Fittings 5602-16 HYD STREET,16MP-16FP-16FP,$14.83,Y-5602-F-16-16-16
30SBF-S FEMALE SEPTIC,PT 77023,$43.35,
12MP-16FPX 90° Pipe Adapter Unions 1501-12-16 HYD ADPT 12MP-16FPX90,12MP-16FPX90,$11.52,1501-12-16
White RS MOTOR - Nickel Plated      (11209516),WHI 200090A1110ZAAAAN,$459.83,
"2700-LN-06-06, Hydraulic Fittings-Steel, 06MJ BULKHEAD UNION W/LN",TOM 2700-LN-06-06,$1.72,
"DS-BSP-08, Hydraulic Fittings-Steel, 08BSPP BONDED SEAL",TOM DS-BSP-08,$0.70,
6MP-6FP 45° Pipe Fittings 5503-6 HYD ADPT Y-5503-F-06-06,6MP-6FP45,$2.87,029769158555
KIT SEAL FLUID SECT,HASKEL 28349,,
8Hose Barb-6MP Str. Push On - Brass 4312-8-6 HYD PUSH ON STEM BPO-2272-08-0,8LOC-6RMP,$1.94,BPO-2272-08-06
1A9251 10 MICRON ELEMENT ONLY,CRO 1A9251,$28.99,015202749619
"3826-08-08, Hydraulic Fittings-Steel, 08MP-08FBSPP",TOM 3826-08-08,$9.66,
5404-20-16 HEX NIPPLE 20MP-16MP,20MP-16MP,$9.05,TOMPKI02038
"5501-08-08, Hydraulic Fittings-Steel, 08MP-08MP 45",TOM 5501-08-08,$3.20,
CROSS FILTER HEAD ASSY 15 PSI,CRO 1F0015,$26.35,015202886673
"2706-LN-08-08, Hydraulic Fittings-Steel, 08MJ-08MP BULKHEAD W/LN",TOM 2706-LN-08-08,$5.88,
"2503-12-08, Hydraulic Fittings-Steel, 12MJ-08MP 45",12MJ-8MP45,$3.97,TOMPKI00852
12FP-12FP 90° Pipe Fittings 5504-12 HYD ADPT 12FP-12FP90,12FP-12FP90,$6.25,Y-5504-F-12-12
RD1975-30 PRINCE FLOW CONTROL VALVE,PRI W-1975-30,$187.42,PRINCE00110
"FF2408-04, Hydraulic Fittings-Steel, 04MORFS HEX HEAD PLUG",TOM FF2408-04,$0.96,
12MB-8FB STR. Adjustable & O-Ring Fittings 6410-12-8 HYD ADPT Y-6410-12-08-,12MB-8FB,$2.84,Y-6410-12-08-O
"0319-08, Hydraulic Fittings-Steel, 08 TUBE SLEEVE",0319-08,$0.41,
6MB ADJ-8FPX 90° Adjustable & O-Ring Fittings 6901-6-8 HYD ADPT Y-6901-F-0,6MB-8FPX90,$5.51,Y-6901-F-06-08-NWO
"16MJ-16FP STR. Tube Fittings, JIC - SAE 2405-16-16 HYD ADPT Y-2405-16-16",16MJ-16FP,$4.97,Y-2405-16-16
"0318-08, Hydraulic Fittings-Steel, 08FJ TUBE NUT",0318-08,$0.64,
"2706-LN-12-12, Hydraulic Fittings-Steel, 12MJ-12MP BULKHEAD W/LN",TOM 2706-LN-12-12,$7.54,
4MP-4FPX 45° Pipe Adapter Unions 1503-4-4 HYD ADPT Y-1503-F-04-04,4MP-4FPX45,$2.02,
"16MJ-16FL STR. Tube Fittings, JIC - SAE 6840-16-16 HYD ADPT Y-1700-61-16-1",16MJ-16FL,$12.17,Y-1700-61-16-16
8MJ-8MJ-8MB ADJ. TEE Adjustable & O-Ring Fittings 6803-8 HYD ADPT Y-6803-F-,6803-08-08-08,$4.24,TOMPKI02312
"2408-20, Hydraulic Fittings-Steel, 20MJ HEX HEAD PLUG",2408-20,$3.57,
"2404-LL-12-12, Hydraulic Fittings-Steel, 12MJ-12MP EX LONG 5.00""",TOM 2404-LL-12-12,$18.35,
8MB ADJ-8FPX 45° Adjustable & O-Ring Fittings 6902-8-8 HYD ADPT Y-6902-F-0,8MB-8FPX45,$4.94,
8MP-8FP 45° Pipe Fittings 5503-8 HYD ADPT Y-5503-F-08-08,8MP-8FP45,$3.79,Y-5503-F-08-08
"2700-LN-08-08, Hydraulic Fittings-Steel, 08MJ BULKHEAD UNION W/LN",TOM 2700-LN-08-08,$2.41,
20FJX-20MP STR. Adjustable & O-Ring Fittings 6505-20-20 HYD ADPT,20FJX-20MP,$14.18,Y-6505-20-20
2503-16-16 HYD ADPT 16MJ-16MP45,16MJ-16MP45,$6.64,TOMPKI00858
"0318-16, Hydraulic Fittings-Steel, 16FJ TUBE NUT",0318-16,$1.99,
1502-F-06-06 Import Steel Adapter,6FP-6FPX90,$3.68,Y-1502-F-06-06
"0319-16, Hydraulic Fittings-Steel, 16 TUBE SLEEVE",0319-16,$0.94,
SBA-222 CROSS CONTROL VALVE 145737,CRO SBA-222,$467.31,015202799478
"FF6400-06-06, Hydraulic Fittings-Steel, 06MORFS-06MOR",TOM FF6400-06-06,$1.19,
"HK1313, Clamps, 3/4"" ID HOSE CLAMP",HK1313,$0.89,
Import Stainless Steel Adapter   Y-SS-2404-04-02,TOM SS-2404-04-02-FG,$4.32,
6401-12-12-O Import Steel Adapter,12MB-12MP,$3.00,Y-6401-12-12-O
"FF6500-08-08, Hydraulic Fittings-Steel, 08MORFS-08FORFSX 90",TOM FF6500-08-08,$4.49,
16MB-12FP STR. Adjustable & O-Ring Fittings 6405-16-12 HYD ADPT Y-6405-16-1,16MB-12FP,$4.75,Y-6405-16-12-O
2404-12-12 Import O-Ring Face Seal,TOM FF2404-12-12,$3.41,
White RE MOTOR - Nickel Plated     (505300A3120ZAAAA ),WHI 500300A3120AAAAAN,$575.24,
SF1-25 3/4 25 MICRON CROSS FILTER,CRO SF1-25,$32.12,015202800525
1V1703 CROSS VALVE HANDLE,CRO 1V1703,$24.04,015202783811
6MJ-6MJ-6MB ADJ. TEE Adjustable & O-Ring Fittings 6803-6 HYD ADPT Y-6803-F-,6MJ-6MJ-6MB,$3.00,
6MP-4FPX 90° Pipe Adapter Unions 1501-6-4 HYD ADPT FUI Y-1501-F-06-04,6MP-4FPX90,$2.84,
8MJ-12MB ADJ. 90° Adjustable & O-Ring Fittings 6801-8-12 HYD ADAPT 8MJ-12M,8MJ-12MB90,$5.39,Y-6801-F-08-12-NWO
"FF0304-C-10, Hydraulic Fittings-Steel, 10FORFSX CAP",TOM FF0304-C-10,$2.06,
"FF6400-08-08, Hydraulic Fittings-Steel, 08MORFS-08MOR",TOM FF6400-08-08,$1.66,
"AAA SO3OL Electric Over Air Valve 3/8"" Single Solenoid Valve",AAA SO3OL,$347.00,
16MJ-16MB ADJ. 45° Adjustable & O-Ring Fittings 6802-16 HYD ADPT 16MJ-16MB,16MJ-16MB45,$9.03,
"6815-08-08, Hydraulic Fittings-Steel, 08MOR-08FOR 90",TOM 6815-08-08,$5.99,
4MP-4FP 45° Pipe Fittings 5503-4 HYD ADPT Y-5503-F-04-04,4MP-4FP45,$2.14,Y-5503-F-04-04
"HK2317, Clamps, 1 3/8"" ID HOSE CLAMP",HK2317,$2.34,
"1/2"" P562306 HYDRAULIC IN-LINE CHECK VALVE (LHA CV-04P-65)",CHECK HYD 1/2,$70.51,
8MB-6MP STR. Adjustable & O-Ring Fittings 6401 8-6 ADAPTER Y-64014-08-06-O,8MB-6MP,$1.32,Y-6401-08-06-O
"FF6500-06-06, Hydraulic Fittings-Steel, 06MORFS-06FORFSX 90",TOM FF6500-06-06,$3.70,
8FPX-8FPX-8FPX TEE Pipe Adapter Unions 1603-8-8-8 HYD ADAPTER Y-1603-F-08-0,8FPX-8FPX-8FPX,$7.07,Y-1603-F-08-08-08
MJIC-6504-06-06 Import O-Ring Face Seal,TOM FF6504-06-06,$3.00,
"0304-C-20, Hydraulic Fittings-Steel, 20FJ CAP",TOM 0304-C-20,,
MALE TIP HYDRAULIC CPLR,AEROQUIP FD351002-0606,$56.61,
"6425-08-08, Hydraulic Fittings-Steel, 08FOR-08FOR",TOM 6425-08-08,$7.30,
16MB ADJ-12FPX 90° Adjustable & O-Ring Fittings 6901-16-12 (Domestic),16MB-12FPX90,$29.59,
"16MJ-12MP 90° Tube Fittings, JIC - SAE 2501-16-12 HYD ADPT Y-2501-F-16-12",16MJ-12MP90,$6.53,Y-2501-F-16-12
4MP-6FPX 90° Pipe Adapter Unions 1501-4-6 HYD ADPT Y-1501-F-04-06,4MP-6FPX90,$2.72,Y-1501-F-04-06
6502-04-04 HYD ADPT 4MJ-4FJX45,4MJ-4FJX45,$2.53,TOMPKI02220
6805-F-08-08-NWO Import Steel Adapter,8MB-8FP90,$5.19,Y-6805-F-08-08-NWO
Import Stainless Steel Adapter,TOM SS-2501-04-02-FG,$10.29,
4FP-4FP 90 Pipe Fittings 5504-4 HYD ADPT 4FP-4FP90,4FP-4FP90,$2.17,
2MP-4FPX STR. Pipe Adapter Unions 1404-2-4 HYD ADPT Y-1404-02-04,2MP-4FPX,$1.63,Y-1404-02-04
4MJ-5MB STR. Adjustable & O-Ring Fittings 6400-4-5 HYD ADPT 5MB-4MJ Y-6400-,5MB-4MJ,$1.24,Y-6400-04-05-O
10MJ-10MB ADJ. 45° Adjustable & O-Ring Fittings 6802-10 HYD ADPT Y-6802-F-,10MJ-10MB45,$4.57,Y-6802-F-10-10-NWO
"(648507) 2-1/2"" x 8"" HYD Cylinder",MON 25TX08-112,$235.41,
"HK1111, Clamps, 11/32"" ID HOSE CLAMP",HK1111,$0.80,
1V0294 CROSS DETENT KIT FOR SCA VALVE,CRO 1V0294,$48.48,015202778183
"HK1813, Clamps, 1 1/16"" ID HOSE CLAMP",HK1813,$1.70,
PC707 DIE SET 733,GAT 74820933,$340.56,072053401837
6405-10-12 HYD ADPTR,10MB-12FP,$3.94,TOMPKIZZZ31
"6404-06-06, Hydraulic Fittings-Steel, 06FOR-06MP",TOM 6404-06-06,$1.99,
2404-12-08 Import O-Ring Face Seal,TOM FF2404-12-08,$3.15,
"3800-08-08, Hydraulic Fittings-Steel, 08MJ-08MBSPP",TOM 3800-08-08,$7.70,
"4"" dial, silicone filled ammonia gauge plastic window, all stainless steel",PRE 401LSFW-404CF,$58.11,
"FF2408-10, Hydraulic Fittings-Steel, 10MORFS HEX HEAD PLUG",TOM FF2408-10,$1.63,
5500-F-12-12 Import Steel Adapter,12MP-12MP90,$4.37,Y-5500-F-12-12
"2501-04-02, Hydraulic Fittings-Steel, 04MJ-02MP 90",4MJ-2MP90,,
"6MJ-2MP STR. Tube Fittings, JIC - SAE 2404-6-2 HYD ADPT Y-2404-06-02",6MJ-2MP,$0.86,Y-2404-06-02
10MB ADJ-8FPX 45° Adjustable & O-Ring Fittings 6902-10-8 HYD ADPT Y-6902-F,10MB-8FPX45,$5.85,
"1/4"" ID, 6' HOSE WITH MALE (B69478) COUPLER, 1/4"" NPTF",BVA B65291,$56.49,
"FF0304-C-16, Hydraulic Fittings-Steel, 16FORFSX CAP",TOM FF0304-C-16,$4.33,
"2406-12-08, Hydraulic Fittings-Steel, 12FJ-08MJ",TOM 2406-12-08,$2.71,
"6502-10-10, Hydraulic Fittings-Steel, 10MJ-10FJX 45",10MJ-10FJX45,$4.64,
"DS-BSP-04, Hydraulic Fittings-Steel, 04BSPP BONDED SEAL",TOM DS-BSP-04,$0.61,
SEAL KIT,CRO 4P0017002,$62.90,015202867467
10MB ADJ-12FPX 90° Adjustable & O-Ring Fittings 6901-10-12 HYD ADPT Y-6901,10MB-12FPX90,$8.94,Y-6901-F-10-12-NWO
FF2402-06-06 Import O-Ring Face Seal,TOM FF2402-06-06,$5.66,
SCV-1 CROSS CONTROL VALVE,CRO SCV-1,$172.21,015202789417
"4MJ-8MP 90° Tube Fittings, JIC - SAE 2501-4-8 HYD ADPT 4MJ-8MP90",4MJ-8MP90,$2.58,Y-2501-F-04-08
O-RING -214 100 X 125 X 12,CRO 2A02837214,$2.39,015202806527
BPP-MP-5404-06-08 International-Conversion Adapter-Metric,TOM 3825-06-08,$6.80,
4MP PLUG Pipe Fittings 5406-P-4 HEX HEAD Y-5406-P-04,4MP,$0.28,Y-5406-P-04
"2602-12-12-12, Hydraulic Fittings-Steel, 12MJ-12MJ-12FP TEE",TOM 2602-12-12-12,$10.09,
6902-12-12 HYD ADPT 12MB-12FPX45,12MB-12FPX45,$9.11,TOMPKI01012
"Rusco FS2-60 2"" 60 Spin-Down Polyester Replacement Filter",RUS FS-2-60,$41.18,
WASHER,CRO 1A0711,$2.15,015202746687
RS06010100 WHITE HYD MOTOR,WHI 200110F3010ZAAAA,$448.57,
NOK UP0450E--- 9008000-0121,9008000-0121 LIP SEAL,$30.54,
6MB-4FPX STR. Adjustable & O-Ring Fittings 6900-6-4 HYD ADPT Y-6900-06-04-O,6MB-4FPX,$1.64,Y-6900-06-04-O
"2700-LN-10-10, Hydraulic Fittings-Steel, 10MJ BULKHEAD UNION W/LN",TOM 2700-LN-10-10,$3.54,
2503-F-12-12 Import Steel Adapter,12MJ-12MP45,$4.37,Y-2503-F-12-12
6501-6-6 90 ELL 9/16-18 JIC X 3/8 NPT,6MP-6FJX90,$2.84,Y-6501-F-06-06
07A POLY FOOD GRADE,PT 2770107,$11.11,
07D POLY FOOD GRADE,PT 2770407,$16.90,
RS24010100 WHITE HYD MOTOR,WHI 200400F3010ZAAAA,$597.52,
12MP-8MP 90° Pipe Fittings 5500-12-8 HYD ADPT Y-5500-F-12-08,12MP-8MP90,$4.94,
12FP-12FPX 90° Pipe Adapter Unions 1502-12-12 HYD ADPT FUI Y-1502-F-12-12,12FP-12FPX90,$6.41,Y-1502-F-12-12
"10MJ-8MP 45° Tube Fittings, JIC - SAE 2503-10-8 HYD ADPT Y-2503-F-10-08",10MJ-8MP45,$3.17,Y-2503-F-10-08
"6408-05, Hydraulic Fittings-Steel, 05MOR HEX HEAD PLUG",6408-05,$0.53,
11207455   RE24080400 WHITE HYD MOTOR (replaces 500375A3120ZAAAA),WHI 505375A3120ZAAAA,$642.95,
"6MJ-4MP 45° Tube Fittings, JIC - SAE 2503-6-4 HYD ADPT 6MJ-4MP45",6MJ-4MP45,$1.94,Y-2503-F-06-04
"12MJ-8MP 90° Tube Fittings, JIC - SAE 2501-12-8 HYD ADPT Y-2501-F-12-08",12MJ-8MP90,$4.16,Y-2501-F-12-08
JSB-24V/DC BARNES HYD POWER UNIT   FTA0080,JSB-24V/DC,$1504.26,
PC707 DIE SET 735,GAT 74820935,$340.56,072053401851
2403-8-6 HYD ADPT 8MJ-6MJ,8MJ-6MJ,$1.26,TOMPKI00593
20FP-20FP STR. Pipe Fittings 5000-20 FEMALE PIPE COUP,20FP-20FP,$9.45,TOMPKI02030
6600-12 HYD ADPT 7259-2483-5,12MJ-12MJ-12FJX,$7.65,
"6400-04-08, Hydraulic Fittings-Steel, 04MJ-08MB",4MJ-8MB,$1.58,
16MP-6FP STR. BUSHING Pipe Fittings 5406-16-6 HEX Y-5406-16-06,16MP-6FP,$3.52,Y-5406-16-06
"FF6801-06-06, Hydraulic Fittings-Steel, 06MORFS-06MOR 90",TOM FF6801-06-06,$3.15,
"2404-08-04, Hydraulic Fittings-Steel, 08MJ-04MP",8MJ-4MP,$1.12,Y-2404-08-04
White RE MOTOR - Nickel Plated,WHI 500120A3120AAAAAN,$546.47,
10MB-6FPX STR. Adjustable & O-Ring Fittings 6900-10-6 HYD ADPT Y-6900-10-06,10MB-6FPX,$2.88,Y-6900-10-06-O
S52 12IN SS SEC CHAIN/RG,PT 5101093A,$9.19,
"7455-04-12, Hydraulic Fittings-Steel, 04FP-12X1.5MM",TOM 7455-04-12,$8.44,
LS3000-1 PRINCE LOG SPLITTER VALVE,PRI LS3000-1,$174.22,PRINCE00055
"0304-C-05, Hydraulic Fittings-Steel, 05FJ CAP",TOM 0304-C-05,$0.45,
"7455-08-22, Hydraulic Fittings-Steel, 08FP-22X1.5MM",TOM 7455-08-22,$14.36,
"6405-08-04, Hydraulic Fittings-Steel, 08MOR-04FP",TOM 6405-08-04,$1.70,
HC-PTO-1A PRINCE PTO PUMP,PRI HC-PTO-1A,$922.74,
"6402-08-08, Hydraulic Fittings-Steel, 08MOR-08FJX",TOM 6402-08-08,$2.61,
"6402-06-06, Hydraulic Fittings-Steel, 06MOR-06FJX",TOM 6402-06-06,$2.31,
BPP-MP-5404-04-04 International-Conversion Adapter-Metric,TOM 3825-04-04,$3.94,
"3/4"" 80E Flomatic Enviro Check Valve",FLO 4030E,$39.53,
"0304-C-20, Hydraulic Fittings-Steel, 20FJ CAP",20FJ 304-C CAP,$3.82,
RS10010100 WHITE HYD MOTOR,WHI 200160F3010ZAAAA,$466.60,
5405-12-16 Import Steel Adapter,12MP-16FP,$7.06,
2501-F-06-06 Import O-Ring Face Seal,TOM FF2501-06-06,$2.71,
"6501-16-16, Hydraulic Fittings-Steel, 16FJX-16MP 90",16MP-16FJX90,$8.80,Y-6501-F-16-16
"2501-05-04, Hydraulic Fittings-Steel, 05MJ-04MP 90",5MJ-4MP90,$1.90,TOMPKI00705
2404-08-06 Import O-Ring Face Seal,TOM FF2404-08-06,$1.82,
8Hose Splicer Str. Push On - Brass 4300-8 HYD PUSH ON MENDER 8LOC-8RHM,8LOC-8RHM,$2.12,TOMPKI00960
2406-06-04 Import Steel Adapter,6FJ-4MJ,$1.19,TOMPKI01400
2403-10-08 HYD ADAPTER  Import Steel Adapter White,8MJ-10MJ,$1.72,
1V0208 CROSS POWER BEYOND SLEEVE,CRO 1V0208,$22.94,015202777612
RD1950-16 PRINCE FLOW CONTROL VALVE,PRI RD1950-16,$187.42,
Hydraulic hand pump 81074(HP121DA95),BRA 81074,$459.36,
REPAIR KIT - AIR/ HYDRAULIC PUMP,BVA A57-3-9901-101,$44.87,
"FB-12M-12FP, Quick Disconnects, WINGNUT 3/4"" TIP-12FP",FB-12M-12FP,$40.35,
2500-8 HYD ADPT 8MJ-8MJ90,8MJ-8MJ90,$2.42,
"LENZ LZ-56400 3/4"" STRAINER",MAR LZ-56400,$32.24,
PC707 DIE SET 737,GAT 74820937,$340.56,072053401875
BA11BG00A0 HYD VALVE,CRO 131596,$384.50,015202796071
MC-HP-06,GAT 7467-50045,$38.30,770075235811
RS12010100 WHITE HYD MOTOR,WHI 200200F3010ZAAAA,$489.19,
"LS-5504-16-16, Hydraulic Live Swivels-Steel, 16FP-16FP 90 LIVE SWIVEL",TOM LS-5504-16-16,$187.35,
BPP-FP-6405-06-08-DS International-Conversion Adapter-Metric,TOM 3455-06-08,$20.04,
FF2402-12-12 Import O-Ring Face Seal,TOM FF2402-12-12,$6.26,
"7455-06-22, Hydraulic Fittings-Steel, 06FP-22X1.5MM",TOM 7455-06-22,$14.36,
"DS-BSP-16, Hydraulic Fittings-Steel, 16BSPP BONDED SEAL",TOM DS-BSP-16,$1.32,
"5502-20-20, Hydraulic Fittings-Steel, 20MP-20FP 90",TOM 5502-20-20,$13.70,
12F POLYPROPYLENE,PT 2700612,$6.35,
"LS-5504-08-08, Hydraulic Live Swivels-Steel, 08FP-08FP 90 LIVE SWIVEL",TOM LS5504-8-8,$95.14,
"6410-08-10, Hydraulic Fittings-Steel, 08MOR-10FOR",TOM 6410-08-10,$2.53,
11210961  RE18080400 WHITE HYD MOTOR (replaces 500300A3120ZAAAA),WHI 505300A3120ZAAAA,$575.24,
6506-06-08 HYD ADPT STR. Adjustable & O-Ring Fittings,6FJX-8FP,$3.97,Y-6506-06-08
"8MJ-6FP STR. Tube Fittings, JIC - SAE 2405-8-6 HYD ADPT",8MJ-6FP,$1.66,Y-2405-08-06
WS Seal Kit,WHI 355355001,,
"SS-6500-04-04, Hydraulic Fittings-Stainless Steel, 04MJ-04FJX 90-SS",4MJ-4FJX90SS,$28.30,
8MP-6FP 90° Pipe Fittings 5502-8-6 HYD ADPT 8MP-6FP90,8MP-6FP90,$2.93,TOMPKI02117
12FJX-12MP 90° Adjustable & O-Ring Fittings 6501-12-12 90 ELL 1-1/16-12 X,12MP-12FJX90,$5.29,Y-6501-F-12-12
"4315-04-04, Brass Push-On Hose Barb, 04 PUSH-ON-04FP",4315-04-04,$1.96,
6501-F-04-04 Import Steel Adapter,4MP-4FJX90,$2.33,TOMPKI00650
8MB-12FPX STR. Adjustable & O-Ring Fittings 6900-8-12 HYD ADPT Y-6900-08-12,8MB-12FPX,$3.92,Y-6900-08-12-O
20 TX18-112 2500PSI HYD CYLINDER 218-DB   (648761),MON 20TX18-112,$279.68,
PC707 SCREW FOR DIE FINGERS,GAT 7482-1672,$3.64,072053031720
CROSS RD15D HYDRAULIC VALVE,CRO 125339,$79.29,015202791298
"FB-12F-12FP, Quick Disconnects, WINGNUT 3/4"" COUPLER-12FP",FB-12F-12FP,$57.05,
"KIT, REPAIR, HAND VALVE",HIP 20-41LF16-T-RK,,
151-1286 Danfoss Hydraulic Motor Seal Kit,DANFOSS 151-1286,,
PC707 DIE SET 736,GAT 74820936,$340.56,072053401868
CONAIR FILTER,CONAIR 29901704,,
"4"" LIQ FILL VAC GAUGE 1/4LM",GAUGE D82LFB-4-2L-30-0,$64.47,
High Pressure Gauge Setup,PPG-HPLG,,
"6404-12-12, Hydraulic Fittings-Steel, 12FOR-12MP",TOM 6404-12-12,$4.33,
"FF6502-06-06, Hydraulic Fittings-Steel, 06MORFS-06FORFSX 45",TOM FF6502-06-06,$4.99,
"DS-BSP-06, Hydraulic Fittings-Steel, 06BSPP BONDED SEAL",TOM DS-BSP-06,$0.64,
"2406-16-12, Hydraulic Fittings-Steel, 16FJ-12MJ",TOM 2406-16-12,$4.73,
BPP-FP-6405-08-08-DS International-Conversion Adapter-Metric,TOM 3455-08-08,$9.18,
"5500-S-06-06, Hydraulic Fittings-Steel, 06MP-06MPX 90",TOM 5500-S-06-06,$11.41,
JIC # 8 X 1/2  MALE PIPE,SSP J8-8C,$21.79,316SS
JIC # 8 SWIVEL 90,SSP J8SE,$63.36,316SS
"Pulsarlube M 500ml Main Unit w/o Battery, Dust Cover, Grease Pouch",PUL M500/MAIN,,
"6408-32, Hydraulic Fittings-Steel, 32MOR HEX HEAD PLUG",TOM 6408-32,$19.57,
"D-2405-04-02, Hydraulic Fittings-Steel, 04MJ-02FP",4MJ-2FP,$5.99,TOMPKI00589
"NB6890-12-12, Flange Adapters-Steel, 12MJ-12FL C61 90 NO BRAZE",12FL-12MJ90,$17.51,
"6505-06-08, Hydraulic Fittings-Steel",6FJX-8MP,$5.02,
5600-06-06-06 TEE 6MP-6MP-6MP,6MP-6MP-6MP,$5.13,TOMPKI02150
6504-12-12 Import O-Ring Face Seal,TOM FF6504-12-12,$6.74,
"6400-08-16, Hydraulic Fittings-Steel, 08MJ-16MOR",8MJ-16MB,$4.78,Y-6400-08-16-O
12MB ADJ-12FP 90° Adjustable & O-Ring Fittings 6805-12 HYD ADPT Y-6805-F-1,12MB-12FP90,$7.92,Y-6805-F-12-12-NWO
6MJ-6MB LONG STR. Adjustable & O-Ring Fittings 6400-L 6-6 HYD ADAPTER Y-640,6MJ-6MB-L,$2.58,Y-6400-L-06-06-O
16 SPLIT FLANGE KIT CODE 61 Flange Adapters SFK-16 16CFHS  Y-SFK-61-16,16CFHS,$7.30,Y-SFK-61-16
FUI Y-1700-61-12-12 Import Steel Adapter    6840-12-12,12MJ-12FL,$13.48,Y-1700-61-12-12
1/4 4M3K GATES HYD HOSE 4657-1157,GAT 4M3K,$4.44,072053318623
3/8 6M3K GATES HYD HOSE 4657-1158,GAT 6M3K,$5.05,072053318630
7103-0820 GATES STEM,8G-8FJX,$10.80,770075421023
7100-0011 GATES STEM,8G-8MP,$8.11,072053660043
1/2 8M3K-MTF MEGA 3000 MEGA TUFF COVER  46571183,GAT 8M3K-MTF,$8.13,072053435269
7100-1008 GATES STEM,6G-6MP,$7.07,072053660012
7103-0832 GATES STEM,12G-12FJX,$18.00,770075426455
1/2 8M3K GATES HYD HOSE 4657-1159,GAT 8M3K,$5.81,072053318647
7103-0814 GATES STEM,6G-6FJX,$8.32,770075422044
Hydraulic Hose Assembly 1/2,HHA 1/2,,
3/8 6M2T GATES HOSE 4657-1555,GAT 6M2T,$6.53,072053318883
7100-1029 GATES STEM,6G-6MPX,$13.65,072053668308
7100-0032 GATES STEM,8G-8MPX,$16.37,072053660197
46571182     3/8 6M3K-MTF MEGA 3000 MEGA TUFF COVER,GAT 6M3K-MTF,$7.05,072053435276
1/2 8M2T GATES HOSE 4657-1559,GAT 8M2T,$7.44,072053318913
7103-0815 GATES STEM,6G-8FJX,$9.58,770075422051
7103-0804 GATES STEM,4G-4FJX,$7.29,770075415084
3/4 12M3K GATES HYD HOSE 4657-0679,GAT 12M3K,$12.72,072053318593
Hydraulic Hose Assembly 3/8,HHA 3/8,,
7103-0806 GATES STEM,4G-6FJX,$8.72,770075422013
7100-0016 GATES STEM,12G-12MP,$14.41,072053660098
1 16M3K GATES HYD HOSE 4657-1163,GAT 16M3K,$16.56,072053318685
1/4 4M2T GATES HOSE 4657-1552,GAT 4M2T,$5.57,072053318852
7103-0839 GATES STEM,16G-16FJX,$33.50,770075455714
7104-1809 GATES STEM,6G-6FFORX,$10.25,770075414889
7103-3615 GATES STEM,6G-6MJ,$9.02,770075421955
7100-1003 GATES STEM,4G-4MP,$6.25,072053659979
7100-1009 GATES STEM,6G-8MP,$8.64,072053660029
7103-0821 GATES STEM,8G-10FJX,$12.45,770075421054
7100-0020 GATES STEM,16G-16MP,$27.26,072053660128
7103-4720 GATES STEM,6G-6FJX90S,$19.43,770075422099
3/4 12M3K-MTF MEGA 3000 MEGA TUFF COVER   46571185,GAT 12M3K-MTF,$17.80,072053227840
7347-0314 GATES FERRULE,16GS1F-4,$15.21,072053659931
7100-1327 GATES STEM,8G-8MB,$12.43,072053660395
7103-4721 GATES STEM,6G-6FJX90M,$23.14,770075422136
7103-4728 GATES STEM,8G-8FJX90S,$23.54,770075421115
4M3K-MTF MEGA 3000 MEGATUFF COVER  4657-1181,GAT 4M3K-MTF,$6.23,072053435283
7104-1815 GATES STEM,8G-8FFORX,$13.50,770075425021
Hydraulic Hose Assembly 3/4,HHA 3/4,,
Hydraulic Hose Assembly 1/4,HHA 1/4,,
1-1/4 20GMV GATES HYD HOSE 4504-0004,GAT 20GMV,$18.12,072053443967
7103-3621 GATES STEM,8G-8MJ,$10.38,770075421108
3/4 12M4K+ MEGA 4000 HOSE 4657-1461,GAT 12M4K,$16.63,072053282375
7100-0035 GATES STEM,12G-12MPX,$27.30,072053660203
"3EF3-B 3/8"" Straight-Thru Cplr, 3/8"" NPTF Brass (200079-3)",DIX 3EF3-B,$7.22,
NIPPLE ASSEMBLY,PIO 8010-4,$10.38,
6M2T-MTFXREEL    (46570223),GAT 6M2T-MTFXREEL,$9.12,072053435399
"E3F3 3/8"" Strght Thru Nipple, 3/8"" NPTF Steel (300079-3)",DIX E3F3,$2.62,
7104-1804 GATES STEM,4G-4FFORX,$9.00,770075421986
7100-13245 GATES STEM,6G-8MB,$11.59,072053660388
7347-0313 GATES FERRULE 12GS1F-4,12GS1F-4,$11.04,072053659924
7100-1002 GATES STEM,4G-2MP,$8.09,072053406276
7100-0036 GATES STEM,16G-16MPX,$42.66,072053660210
7104-1825 GATES STEM,12G-12FFORX,$21.08,770075430056
7103-3616-5 6G-8MJ GATES STEM,6G-8MJ,$10.40,770075421962
7100-1007 GATES STEM,6G-4MP,$8.14,072053660005
7100-1004 GATES STEM,4G-6MP,$7.32,072053659986
